Date,Region,Country,Elevation (m),Wind (Beaufort),Temperature (°C),Precipitation (mm),Snow Depth (cm)
2025-02-20,Salzburg,Austria,424,4,0.3,0,10
2025-02-20,Bad Gastein,Austria,1002,4,-4.2,3.2,37
2025-02-20,Zermatt,Switzerland,1620,6,-0.9,0,43
2025-02-20,St. Moritz,Switzerland,1856,4,-14,13.2,93
2025-02-20,Verbier,Switzerland,1500,6,-4.8,0,66
2025-02-20,Davos,Switzerland,1560,7,-3.8,0,76
2025-02-20,Interlaken,Switzerland,568,4,-3.5,0,31
2025-02-19,Garmisch-Partenkirchen,Germany,750,7,2.7,13.9,21
2025-02-19,Oberstdorf,Germany,813,3,-6.1,11.6,33
2025-02-19,Berchtesgaden,Germany,518,6,5.1,0,34
2025-02-19,Feldberg,Germany,1493,7,-11.5,1.7,44
2025-02-19,Innsbruck,Austria,574,4,1.3,0,43
2025-02-19,St. Anton am Arlberg,Austria,1304,6,-12.2,9,66
2025-02-19,Kitzbühel,Austria,762,5,-2.3,13.3,59
2025-02-19,Salzburg,Austria,424,4,-6.6,0,35
2025-02-19,Bad Gastein,Austria,1002,4,-7.6,0,58
2025-02-19,Zermatt,Switzerland,1620,5,-4.8,0,84
2025-02-19,St. Moritz,Switzerland,1856,7,-13.5,0,74
2025-02-19,Verbier,Switzerland,1500,6,-3.4,0,75
2025-02-19,Davos,Switzerland,1560,7,-16.1,6.2,54
2025-02-19,Interlaken,Switzerland,568,3,-11.2,9.4,16
2025-02-18,Garmisch-Partenkirchen,Germany,750,6,-8.9,0,30
2025-02-18,Oberstdorf,Germany,813,6,1.5,6,28
2025-02-18,Berchtesgaden,Germany,518,5,-4.6,0,31
2025-02-18,Feldberg,Germany,1493,7,-8.1,0,36
2025-02-18,Innsbruck,Austria,574,5,-0.1,7,8
2025-02-18,St. Anton am Arlberg,Austria,1304,4,-9,0,34
2025-02-18,Kitzbühel,Austria,762,4,-3.8,0,59
2025-02-18,Salzburg,Austria,424,5,-1.4,4.5,23
2025-02-18,Bad Gastein,Austria,1002,7,-10.1,0,33
2025-02-18,Zermatt,Switzerland,1620,5,-7.8,3.6,54
2025-02-18,St. Moritz,Switzerland,1856,6,-13.2,1.1,75
2025-02-18,Verbier,Switzerland,1500,6,-7.8,4.7,74
2025-02-18,Davos,Switzerland,1560,4,-11.4,10.6,55
2025-02-18,Interlaken,Switzerland,568,5,-5.5,0,13
2025-02-17,Garmisch-Partenkirchen,Germany,750,4,-5.9,0,59
2025-02-17,Oberstdorf,Germany,813,3,-8.3,0,27
2025-02-17,Berchtesgaden,Germany,518,5,1.1,8.3,42
2025-02-17,Feldberg,Germany,1493,7,-5.6,3.4,74
2025-02-17,Innsbruck,Austria,574,3,2.8,0,5
2025-02-17,St. Anton am Arlberg,Austria,1304,5,-7.6,11.1,46
2025-02-17,Kitzbühel,Austria,762,3,-8.5,1.1,49
2025-02-17,Salzburg,Austria,424,3,-2,14.2,24
2025-02-17,Bad Gastein,Austria,1002,5,-3.9,13.8,26
2025-02-17,Zermatt,Switzerland,1620,7,-13,11.1,73
2025-02-17,St. Moritz,Switzerland,1856,8,-18.2,3.4,86
2025-02-17,Verbier,Switzerland,1500,4,-8.1,0,70
2025-02-17,Davos,Switzerland,1560,5,-12.6,9.7,54
2025-02-17,Interlaken,Switzerland,568,5,-3.6,11,17
2025-02-16,Garmisch-Partenkirchen,Germany,750,4,-2,2.2,34
2025-02-16,Oberstdorf,Germany,813,5,-5,0,50
2025-02-16,Berchtesgaden,Germany,518,3,-6.7,12.8,8
2025-02-16,Feldberg,Germany,1493,4,-10.1,0,65
2025-02-16,Innsbruck,Austria,574,3,-9.9,0,25
2025-02-16,St. Anton am Arlberg,Austria,1304,4,-6.8,0,40
2025-02-16,Kitzbühel,Austria,762,6,-2.1,0,60
2025-02-16,Salzburg,Austria,424,5,-5,3.5,3
2025-02-16,Bad Gastein,Austria,1002,4,-5.6,0,57
2025-02-16,Zermatt,Switzerland,1620,4,-7.2,0,68
2025-02-16,St. Moritz,Switzerland,1856,5,-14.5,9.6,59
2025-02-16,Verbier,Switzerland,1500,6,-7.9,3.8,67
2025-02-16,Davos,Switzerland,1560,4,-16,0,85
2025-02-16,Interlaken,Switzerland,568,4,0.2,0,50
2025-02-15,Garmisch-Partenkirchen,Germany,750,5,-2.1,6.7,45
2025-02-15,Oberstdorf,Germany,813,4,-12.2,0,20
2025-02-15,Berchtesgaden,Germany,518,6,-3,0,28
2025-02-15,Feldberg,Germany,1493,5,-6.1,13.5,62
2025-02-15,Innsbruck,Austria,574,4,-7.4,0,12
2025-02-15,St. Anton am Arlberg,Austria,1304,7,-10.3,9.4,69
2025-02-15,Kitzbühel,Austria,762,3,-0.3,0,27
2025-02-15,Salzburg,Austria,424,6,2.9,0,3
2025-02-15,Bad Gastein,Austria,1002,6,-14,5.7,37
2025-02-15,Zermatt,Switzerland,1620,7,-11.1,11,42
2025-02-15,St. Moritz,Switzerland,1856,7,-15.5,9.5,77
2025-02-15,Verbier,Switzerland,1500,5,-1.6,8,77
2025-02-15,Davos,Switzerland,1560,7,-7.5,1,86
2025-02-15,Interlaken,Switzerland,568,3,-3.6,0,26
2025-02-14,Garmisch-Partenkirchen,Germany,750,5,-7.5,0,39
2025-02-14,Oberstdorf,Germany,813,4,-6.7,0,51
2025-02-14,Berchtesgaden,Germany,518,4,-2.6,0,21
2025-02-14,Feldberg,Germany,1493,4,-0.6,4.7,40
2025-02-14,Innsbruck,Austria,574,4,-5.4,2.2,18
2025-02-14,St. Anton am Arlberg,Austria,1304,6,-4.7,7.3,50
2025-02-14,Kitzbühel,Austria,762,6,-6.7,1.5,21
2025-02-14,Salzburg,Austria,424,5,-10.7,0,16
2025-02-14,Bad Gastein,Austria,1002,5,-6.9,11.7,42
2025-02-14,Zermatt,Switzerland,1620,6,-4.1,1.9,71
2025-02-14,St. Moritz,Switzerland,1856,7,-10.8,14.6,67
2025-02-14,Verbier,Switzerland,1500,7,-9.5,6,54
2025-02-14,Davos,Switzerland,1560,6,-10,0,52
2025-02-14,Interlaken,Switzerland,568,3,-4.7,2.7,19
2025-02-13,Garmisch-Partenkirchen,Germany,750,6,4,0,37
2025-02-13,Oberstdorf,Germany,813,6,-6.5,5.2,59
2025-02-13,Berchtesgaden,Germany,518,5,-5.5,14.3,31
2025-02-13,Feldberg,Germany,1493,4,-2.3,14.5,61
2025-02-13,Innsbruck,Austria,574,3,-6.2,0,39
2025-02-13,St. Anton am Arlberg,Austria,1304,6,-15.1,0,57
2025-02-13,Kitzbühel,Austria,762,5,-13.1,9.4,45
2025-02-13,Salzburg,Austria,424,3,2.6,9.7,28
2025-02-13,Bad Gastein,Austria,1002,6,-7.8,3.8,52
2025-02-13,Zermatt,Switzerland,1620,5,-8.4,2.5,86
2025-02-13,St. Moritz,Switzerland,1856,4,-15.1,9.9,75
2025-02-13,Verbier,Switzerland,1500,6,-8.9,0,51
2025-02-13,Davos,Switzerland,1560,5,-9.5,11.7,47
2025-02-13,Interlaken,Switzerland,568,4,0.4,7.8,48
2025-02-12,Garmisch-Partenkirchen,Germany,750,6,-4.9,0,60
2025-02-12,Oberstdorf,Germany,813,7,-12.1,0,40
2025-02-12,Berchtesgaden,Germany,518,3,-9.6,10.6,55
2025-02-12,Feldberg,Germany,1493,4,-5.3,9.1,75
2025-02-12,Innsbruck,Austria,574,4,-2.6,14.6,9
2025-02-12,St. Anton am Arlberg,Austria,1304,6,-12.4,2.8,59
2025-02-12,Kitzbühel,Austria,762,6,-4.6,0,22
2025-02-12,Salzburg,Austria,424,3,-0.2,11.8,9
2025-02-12,Bad Gastein,Austria,1002,4,-7.5,0,42
2025-02-12,Zermatt,Switzerland,1620,5,-3.5,0,41
2025-02-12,St. Moritz,Switzerland,1856,5,-5.3,8.5,63
2025-02-12,Verbier,Switzerland,1500,4,-6.3,3.7,66
2025-02-12,Davos,Switzerland,1560,4,-6.8,0,61
2025-02-12,Interlaken,Switzerland,568,3,-10.1,13.1,21
2025-02-11,Garmisch-Partenkirchen,Germany,750,3,-10.2,7.2,59
2025-02-11,Oberstdorf,Germany,813,3,-13,10.3,48
2025-02-11,Berchtesgaden,Germany,518,3,-10.5,1.5,14
2025-02-11,Feldberg,Germany,1493,7,-10.9,14.4,53
2025-02-11,Innsbruck,Austria,574,3,-1.1,12,48
2025-02-11,St. Anton am Arlberg,Austria,1304,4,-8.8,0,34
2025-02-11,Kitzbühel,Austria,762,3,-1.9,8.9,38
2025-02-11,Salzburg,Austria,424,6,0,4.1,51
2025-02-11,Bad Gastein,Austria,1002,6,2.9,0,37
2025-02-11,Zermatt,Switzerland,1620,4,-16.9,13.5,61
2025-02-11,St. Moritz,Switzerland,1856,5,-10.7,7.6,80
2025-02-11,Verbier,Switzerland,1500,6,-3,4.1,39
2025-02-11,Davos,Switzerland,1560,6,-11.8,0,80
2025-02-11,Interlaken,Switzerland,568,4,-1.9,9.7,43
2025-02-10,Garmisch-Partenkirchen,Germany,750,7,3.7,0,39
2025-02-10,Oberstdorf,Germany,813,5,-5.4,2.6,16
2025-02-10,Berchtesgaden,Germany,518,4,-10.9,1.1,9
2025-02-10,Feldberg,Germany,1493,7,-16.3,5.6,69
2025-02-10,Innsbruck,Austria,574,6,-2.8,10.6,43
2025-02-10,St. Anton am Arlberg,Austria,1304,4,-5.2,5.8,34
2025-02-10,Kitzbühel,Austria,762,5,-2.3,13.7,22
2025-02-10,Salzburg,Austria,424,6,-2.6,1.4,38
2025-02-10,Bad Gastein,Austria,1002,6,-10.9,0,28
2025-02-10,Zermatt,Switzerland,1620,6,-5.8,4.2,65
2025-02-10,St. Moritz,Switzerland,1856,8,-2.3,3.9,52
2025-02-10,Verbier,Switzerland,1500,4,-5.8,0,78
2025-02-10,Davos,Switzerland,1560,7,-12,0,66
2025-02-10,Interlaken,Switzerland,568,6,-6.3,12.3,15
2025-02-09,Garmisch-Partenkirchen,Germany,750,6,-11.5,6.7,57
2025-02-09,Oberstdorf,Germany,813,3,-6.7,4.8,39
2025-02-09,Berchtesgaden,Germany,518,3,-5.4,8.1,47
2025-02-09,Feldberg,Germany,1493,5,-7.2,0,64
2025-02-09,Innsbruck,Austria,574,3,-6.8,7.9,55
2025-02-09,St. Anton am Arlberg,Austria,1304,4,-6.7,8.1,46
2025-02-09,Kitzbühel,Austria,762,7,-4.6,7,46
2025-02-09,Salzburg,Austria,424,3,-5.3,0,37
2025-02-09,Bad Gastein,Austria,1002,6,-5.9,0,70
2025-02-09,Zermatt,Switzerland,1620,7,-7.4,0,75
2025-02-09,St. Moritz,Switzerland,1856,8,-12.8,3.6,89
2025-02-09,Verbier,Switzerland,1500,6,-12.2,2.3,39
2025-02-09,Davos,Switzerland,1560,7,-3,0,68
2025-02-09,Interlaken,Switzerland,568,5,-0.6,1.3,42
2025-02-08,Garmisch-Partenkirchen,Germany,750,4,-4,0,54
2025-02-08,Oberstdorf,Germany,813,4,-2.2,13.6,53
2025-02-08,Berchtesgaden,Germany,518,5,-0.4,6.5,45
2025-02-08,Feldberg,Germany,1493,4,-10.8,9.5,79
2025-02-08,Innsbruck,Austria,574,6,-6.6,0,47
2025-02-08,St. Anton am Arlberg,Austria,1304,7,-10.2,0,42
2025-02-08,Kitzbühel,Austria,762,5,-0.6,0,60
2025-02-08,Salzburg,Austria,424,3,-10,0,37
2025-02-08,Bad Gastein,Austria,1002,6,-9.5,12.1,39
2025-02-08,Zermatt,Switzerland,1620,5,-14.9,0,66
2025-02-08,St. Moritz,Switzerland,1856,6,-16.5,2.3,86
2025-02-08,Verbier,Switzerland,1500,6,-9.9,2.1,83
2025-02-08,Davos,Switzerland,1560,7,-15.7,0.2,64
2025-02-08,Interlaken,Switzerland,568,6,0.4,0,52
2025-02-07,Garmisch-Partenkirchen,Germany,750,4,-7.6,0,33
2025-02-07,Oberstdorf,Germany,813,3,-10,0,37
2025-02-07,Berchtesgaden,Germany,518,3,-5.9,0,50
2025-02-07,Feldberg,Germany,1493,4,0.1,13.1,65
2025-02-07,Innsbruck,Austria,574,3,-0.9,0,42
2025-02-07,St. Anton am Arlberg,Austria,1304,3,-0.4,13.1,76
2025-02-07,Kitzbühel,Austria,762,4,-2.7,0,45
2025-02-07,Salzburg,Austria,424,6,-9.5,8,5
2025-02-07,Bad Gastein,Austria,1002,4,-3.7,0,21
2025-02-07,Zermatt,Switzerland,1620,4,-13.5,0,73
2025-02-07,St. Moritz,Switzerland,1856,6,-15.4,4.3,53
2025-02-07,Verbier,Switzerland,1500,4,-14,0,81
2025-02-07,Davos,Switzerland,1560,4,-17.2,6.9,52
2025-02-07,Interlaken,Switzerland,568,3,-4,0,29
2025-02-06,Garmisch-Partenkirchen,Germany,750,4,-10.2,0,24
2025-02-06,Oberstdorf,Germany,813,4,-0.9,0.1,18
2025-02-06,Berchtesgaden,Germany,518,4,-1.9,0,46
2025-02-06,Feldberg,Germany,1493,7,-11.2,12.1,51
2025-02-06,Innsbruck,Austria,574,5,-7.5,3.3,32
2025-02-06,St. Anton am Arlberg,Austria,1304,6,-13.4,0,55
2025-02-06,Kitzbühel,Austria,762,4,-8.9,12.2,16
2025-02-06,Salzburg,Austria,424,2,4.1,0,35
2025-02-06,Bad Gastein,Austria,1002,7,0,9.6,40
2025-02-06,Zermatt,Switzerland,1620,5,-9.5,0,63
2025-02-06,St. Moritz,Switzerland,1856,7,-14.6,0,90
2025-02-06,Verbier,Switzerland,1500,5,-9.7,5.9,53
2025-02-06,Davos,Switzerland,1560,6,-8.7,1.5,81
2025-02-06,Interlaken,Switzerland,568,5,-5.1,10.2,34
2025-02-05,Garmisch-Partenkirchen,Germany,750,6,-4.1,0,41
2025-02-05,Oberstdorf,Germany,813,4,0.9,7.8,33
2025-02-05,Berchtesgaden,Germany,518,3,-6.2,0,25
2025-02-05,Feldberg,Germany,1493,6,-5.1,3.8,45
2025-02-05,Innsbruck,Austria,574,4,5,10.1,34
2025-02-05,St. Anton am Arlberg,Austria,1304,5,-2.3,0,68
2025-02-05,Kitzbühel,Austria,762,3,-5.1,0,56
2025-02-05,Salzburg,Austria,424,5,-0.3,0,10
2025-02-05,Bad Gastein,Austria,1002,6,-3.3,2.9,34
2025-02-05,Zermatt,Switzerland,1620,7,-2.4,8.7,47
2025-02-05,St. Moritz,Switzerland,1856,7,-12.1,6.8,53
2025-02-05,Verbier,Switzerland,1500,4,-8.1,0,79
2025-02-05,Davos,Switzerland,1560,7,-7.7,12.1,43
2025-02-05,Interlaken,Switzerland,568,4,-1.6,0,40
2025-02-04,Garmisch-Partenkirchen,Germany,750,3,-11.1,7.2,14
2025-02-04,Oberstdorf,Germany,813,7,-0.4,8.8,33
2025-02-04,Berchtesgaden,Germany,518,6,-0.6,0,12
2025-02-04,Feldberg,Germany,1493,5,-8.6,8.2,63
2025-02-04,Innsbruck,Austria,574,3,-1.2,11.1,38
2025-02-04,St. Anton am Arlberg,Austria,1304,7,-8.6,7.9,58
2025-02-04,Kitzbühel,Austria,762,6,-7.4,11.2,37
2025-02-04,Salzburg,Austria,424,5,-3.3,0,46
2025-02-04,Bad Gastein,Austria,1002,5,-3.8,0,45
2025-02-04,Zermatt,Switzerland,1620,4,-9.2,0.5,66
2025-02-04,St. Moritz,Switzerland,1856,7,-8.7,8.7,61
2025-02-04,Verbier,Switzerland,1500,7,-8.9,0,37
2025-02-04,Davos,Switzerland,1560,7,-6.2,0,57
2025-02-04,Interlaken,Switzerland,568,3,-2.1,0,33
2025-02-03,Garmisch-Partenkirchen,Germany,750,4,-2.3,5.2,25
2025-02-03,Oberstdorf,Germany,813,5,-0.1,12.5,21
2025-02-03,Berchtesgaden,Germany,518,6,0.9,10.9,25
2025-02-03,Feldberg,Germany,1493,4,-7,12.2,64
2025-02-03,Innsbruck,Austria,574,3,-0.7,0,28
2025-02-03,St. Anton am Arlberg,Austria,1304,4,-10.5,4.8,63
2025-02-03,Kitzbühel,Austria,762,6,1.2,0,46
2025-02-03,Salzburg,Austria,424,3,-8.2,12.4,10
2025-02-03,Bad Gastein,Austria,1002,3,-6.1,0,61
2025-02-03,Zermatt,Switzerland,1620,4,-9.3,0,83
2025-02-03,St. Moritz,Switzerland,1856,4,-10.8,5.7,65
2025-02-03,Verbier,Switzerland,1500,7,-15.5,0,47
2025-02-03,Davos,Switzerland,1560,7,-9.1,5.5,78
2025-02-03,Interlaken,Switzerland,568,6,-5.7,0.1,37
2025-02-02,Garmisch-Partenkirchen,Germany,750,4,-6.7,12.4,37
2025-02-02,Oberstdorf,Germany,813,4,-4.3,0,27
2025-02-02,Berchtesgaden,Germany,518,3,-3.4,9,41
2025-02-02,Feldberg,Germany,1493,4,-9.4,13.5,56
2025-02-02,Innsbruck,Austria,574,4,-10.4,0,21
2025-02-02,St. Anton am Arlberg,Austria,1304,6,-3.3,0,42
2025-02-02,Kitzbühel,Austria,762,3,-7.4,10.6,47
2025-02-02,Salzburg,Austria,424,4,1.6,3.7,34
2025-02-02,Bad Gastein,Austria,1002,4,-7.7,0,33
2025-02-02,Zermatt,Switzerland,1620,4,-8.1,14.1,81
2025-02-02,St. Moritz,Switzerland,1856,4,-11.5,11.1,78
2025-02-02,Verbier,Switzerland,1500,7,-7.2,0,69
2025-02-02,Davos,Switzerland,1560,6,-9,0,72
2025-02-02,Interlaken,Switzerland,568,4,-9.4,9.9,38
2025-02-01,Garmisch-Partenkirchen,Germany,750,5,3.4,2.7,17
2025-02-01,Oberstdorf,Germany,813,4,-5.9,0,57
2025-02-01,Berchtesgaden,Germany,518,4,-9,0,40
2025-02-01,Feldberg,Germany,1493,6,-18.8,14.9,72
2025-02-01,Innsbruck,Austria,574,6,-12.6,0,45
2025-02-01,St. Anton am Arlberg,Austria,1304,7,-13.7,14.5,78
2025-02-01,Kitzbühel,Austria,762,3,-3.5,0,26
2025-02-01,Salzburg,Austria,424,5,-5.5,0,26
2025-02-01,Bad Gastein,Austria,1002,6,-10.7,0,51
2025-02-01,Zermatt,Switzerland,1620,5,-15.2,11.1,74
2025-02-01,St. Moritz,Switzerland,1856,5,-4.3,9.3,69
2025-02-01,Verbier,Switzerland,1500,5,-7.9,12.8,65
2025-02-01,Davos,Switzerland,1560,5,-8.4,10.7,64
2025-02-01,Interlaken,Switzerland,568,6,-5.5,0,25
2025-01-31,Garmisch-Partenkirchen,Germany,750,5,1.2,0,20
2025-01-31,Oberstdorf,Germany,813,3,-8.9,3.4,49
2025-01-31,Berchtesgaden,Germany,518,6,4.2,7.2,21
2025-01-31,Feldberg,Germany,1493,6,-10.8,0,49
2025-01-31,Innsbruck,Austria,574,4,-5.4,5.8,39
2025-01-31,St. Anton am Arlberg,Austria,1304,7,-7.3,13.5,71
2025-01-31,Kitzbühel,Austria,762,6,2.1,4,21
2025-01-31,Salzburg,Austria,424,5,-4,0,13
2025-01-31,Bad Gastein,Austria,1002,5,-4.6,2,57
2025-01-31,Zermatt,Switzerland,1620,6,-15.5,6.9,55
2025-01-31,St. Moritz,Switzerland,1856,7,-7.6,13.9,66
2025-01-31,Verbier,Switzerland,1500,4,-8.2,6.9,74
2025-01-31,Davos,Switzerland,1560,6,-5.4,0,56
2025-01-31,Interlaken,Switzerland,568,4,5.1,4.6,10
2025-01-30,Garmisch-Partenkirchen,Germany,750,6,-13.3,7.3,33
2025-01-30,Oberstdorf,Germany,813,3,-5.4,0,26
2025-01-30,Berchtesgaden,Germany,518,3,-5.3,7.8,17
2025-01-30,Feldberg,Germany,1493,6,-11.4,2.1,52
2025-01-30,Innsbruck,Austria,574,4,-4.5,0,42
2025-01-30,St. Anton am Arlberg,Austria,1304,5,-4.1,2.3,31
2025-01-30,Kitzbühel,Austria,762,3,-10.2,0,30
2025-01-30,Salzburg,Austria,424,5,-6.6,6.6,22
2025-01-30,Bad Gastein,Austria,1002,3,-3.1,3.6,29
2025-01-30,Zermatt,Switzerland,1620,4,-9.9,0,54
2025-01-30,St. Moritz,Switzerland,1856,7,-10.7,0,78
2025-01-30,Verbier,Switzerland,1500,6,-13.1,0,66
2025-01-30,Davos,Switzerland,1560,8,-10.3,0,69
2025-01-30,Interlaken,Switzerland,568,5,0.5,12.9,37
2025-01-29,Garmisch-Partenkirchen,Germany,750,6,2.1,11.7,44
2025-01-29,Oberstdorf,Germany,813,4,-4.9,0.5,39
2025-01-29,Berchtesgaden,Germany,518,6,-11.2,0,22
2025-01-29,Feldberg,Germany,1493,6,-14.1,0.5,54
2025-01-29,Innsbruck,Austria,574,5,-3,0,10
2025-01-29,St. Anton am Arlberg,Austria,1304,4,-12,7.4,65
2025-01-29,Kitzbühel,Austria,762,3,-2.6,10.7,41
2025-01-29,Salzburg,Austria,424,6,-1.4,0,20
2025-01-29,Bad Gastein,Austria,1002,7,-1.5,0,61
2025-01-29,Zermatt,Switzerland,1620,5,-12.4,13.6,52
2025-01-29,St. Moritz,Switzerland,1856,5,-14.9,2.9,55
2025-01-29,Verbier,Switzerland,1500,6,-13.7,1.9,79
2025-01-29,Davos,Switzerland,1560,6,-13.6,0.1,72
2025-01-29,Interlaken,Switzerland,568,3,-8.3,9.1,15
2025-01-28,Garmisch-Partenkirchen,Germany,750,4,-5.4,11.7,27
2025-01-28,Oberstdorf,Germany,813,4,-5,0,23
2025-01-28,Berchtesgaden,Germany,518,5,-3,5.1,54
2025-01-28,Feldberg,Germany,1493,4,-10.2,0,73
2025-01-28,Innsbruck,Austria,574,4,2.5,0,32
2025-01-28,St. Anton am Arlberg,Austria,1304,4,-11.3,0.7,37
2025-01-28,Kitzbühel,Austria,762,5,4.4,13.7,34
2025-01-28,Salzburg,Austria,424,3,-4.1,0,45
2025-01-28,Bad Gastein,Austria,1002,5,-12.9,0,61
2025-01-28,Zermatt,Switzerland,1620,6,-11.8,0,76
2025-01-28,St. Moritz,Switzerland,1856,7,-16.3,0.9,66
2025-01-28,Verbier,Switzerland,1500,6,-8.4,8.6,69
2025-01-28,Davos,Switzerland,1560,5,-7.3,4.6,82
2025-01-28,Interlaken,Switzerland,568,3,-6.8,12.4,44
2025-01-27,Garmisch-Partenkirchen,Germany,750,6,3.9,0,33
2025-01-27,Oberstdorf,Germany,813,5,-4.6,0,29
2025-01-27,Berchtesgaden,Germany,518,3,-12.1,0,8
2025-01-27,Feldberg,Germany,1493,5,-11.1,12.1,57
2025-01-27,Innsbruck,Austria,574,5,-6.1,0,42
2025-01-27,St. Anton am Arlberg,Austria,1304,5,-8.4,0,75
2025-01-27,Kitzbühel,Austria,762,5,-2,0,63
2025-01-27,Salzburg,Austria,424,5,4.1,0,11
2025-01-27,Bad Gastein,Austria,1002,6,-9.7,0,62
2025-01-27,Zermatt,Switzerland,1620,7,-16.9,5.6,73
2025-01-27,St. Moritz,Switzerland,1856,8,-7.9,5.7,56
2025-01-27,Verbier,Switzerland,1500,5,-7.3,11.2,82
2025-01-27,Davos,Switzerland,1560,7,-10.5,9.7,51
2025-01-27,Interlaken,Switzerland,568,6,-6.9,0,27
2025-01-26,Garmisch-Partenkirchen,Germany,750,4,-8.7,6.4,34
2025-01-26,Oberstdorf,Germany,813,5,-1.1,5,37
2025-01-26,Berchtesgaden,Germany,518,3,-6.3,0,40
2025-01-26,Feldberg,Germany,1493,5,-6.2,12.2,41
2025-01-26,Innsbruck,Austria,574,3,-10.2,12.2,31
2025-01-26,St. Anton am Arlberg,Austria,1304,6,1.7,10.9,46
2025-01-26,Kitzbühel,Austria,762,3,-7.6,10.4,27
2025-01-26,Salzburg,Austria,424,4,0.7,2,31
2025-01-26,Bad Gastein,Austria,1002,4,-12.7,0.7,64
2025-01-26,Zermatt,Switzerland,1620,4,-11.4,4.9,65
2025-01-26,St. Moritz,Switzerland,1856,6,-15.2,0.6,56
2025-01-26,Verbier,Switzerland,1500,4,-13.5,3.5,45
2025-01-26,Davos,Switzerland,1560,4,-12,0.8,49
2025-01-26,Interlaken,Switzerland,568,6,1.6,10.9,53
2025-01-25,Garmisch-Partenkirchen,Germany,750,5,-1.5,0,38
2025-01-25,Oberstdorf,Germany,813,4,-6.5,0.4,47
2025-01-25,Berchtesgaden,Germany,518,3,-1.1,12.4,21
2025-01-25,Feldberg,Germany,1493,5,-8.3,0.1,58
2025-01-25,Innsbruck,Austria,574,4,2.6,0,30
2025-01-25,St. Anton am Arlberg,Austria,1304,5,-13.6,0,29
2025-01-25,Kitzbühel,Austria,762,4,3.2,9,31
2025-01-25,Salzburg,Austria,424,3,-5.6,11.7,35
2025-01-25,Bad Gastein,Austria,1002,6,-10.2,8.4,62
2025-01-25,Zermatt,Switzerland,1620,5,-0.4,13.6,78
2025-01-25,St. Moritz,Switzerland,1856,6,-17.1,0,80
2025-01-25,Verbier,Switzerland,1500,6,-9.6,8.1,80
2025-01-25,Davos,Switzerland,1560,6,-15,9.4,37
2025-01-25,Interlaken,Switzerland,568,4,-12.9,0,38
2025-01-24,Garmisch-Partenkirchen,Germany,750,3,-5.2,7.3,60
2025-01-24,Oberstdorf,Germany,813,4,3.1,0.2,44
2025-01-24,Berchtesgaden,Germany,518,4,1.3,4.6,25
2025-01-24,Feldberg,Germany,1493,7,-6.2,10.4,63
2025-01-24,Innsbruck,Austria,574,5,-1.8,0,36
2025-01-24,St. Anton am Arlberg,Austria,1304,5,-5.4,13.9,46
2025-01-24,Kitzbühel,Austria,762,5,-4.4,10.2,22
2025-01-24,Salzburg,Austria,424,4,-7,0,6
2025-01-24,Bad Gastein,Austria,1002,7,-10.8,5.4,67
2025-01-24,Zermatt,Switzerland,1620,6,-5.5,5.8,41
2025-01-24,St. Moritz,Switzerland,1856,7,-13.9,12.2,95
2025-01-24,Verbier,Switzerland,1500,4,-6,0,47
2025-01-24,Davos,Switzerland,1560,6,-17.7,14.4,41
2025-01-24,Interlaken,Switzerland,568,3,-4.7,12.8,8
2025-01-23,Garmisch-Partenkirchen,Germany,750,4,-0.2,0,26
2025-01-23,Oberstdorf,Germany,813,7,-0.1,0,63
2025-01-23,Berchtesgaden,Germany,518,5,-4.2,0,42
2025-01-23,Feldberg,Germany,1493,5,-9.2,7.1,79
2025-01-23,Innsbruck,Austria,574,3,-7.6,6.9,48
2025-01-23,St. Anton am Arlberg,Austria,1304,6,-13.2,12.5,47
2025-01-23,Kitzbühel,Austria,762,6,-2.4,0,13
2025-01-23,Salzburg,Austria,424,4,-8.4,0,18
2025-01-23,Bad Gastein,Austria,1002,6,-8.7,12.6,51
2025-01-23,Zermatt,Switzerland,1620,4,-16.4,7.8,88
2025-01-23,St. Moritz,Switzerland,1856,7,-14.7,0,90
2025-01-23,Verbier,Switzerland,1500,4,-14.7,12.7,50
2025-01-23,Davos,Switzerland,1560,4,-13.8,0,37
2025-01-23,Interlaken,Switzerland,568,4,-5.4,0,15
2025-01-22,Garmisch-Partenkirchen,Germany,750,6,-9.4,0,21
2025-01-22,Oberstdorf,Germany,813,7,3.5,3.3,34
2025-01-22,Berchtesgaden,Germany,518,3,-1.5,0,17
2025-01-22,Feldberg,Germany,1493,4,-9.2,0.9,63
2025-01-22,Innsbruck,Austria,574,4,4.1,0,23
2025-01-22,St. Anton am Arlberg,Austria,1304,4,-13,0.1,35
2025-01-22,Kitzbühel,Austria,762,6,2.3,0,13
2025-01-22,Salzburg,Austria,424,4,-1.5,4.8,23
2025-01-22,Bad Gastein,Austria,1002,4,-3.1,0,53
2025-01-22,Zermatt,Switzerland,1620,7,-5.3,3.3,55
2025-01-22,St. Moritz,Switzerland,1856,5,-14,0,55
2025-01-22,Verbier,Switzerland,1500,7,-7.1,14.2,51
2025-01-22,Davos,Switzerland,1560,6,-16.9,2.6,60
2025-01-22,Interlaken,Switzerland,568,5,-0.4,4.8,11
2025-01-21,Garmisch-Partenkirchen,Germany,750,5,-2.9,1.8,31
2025-01-21,Oberstdorf,Germany,813,3,-0.4,11.5,41
